Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Mean,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Fwd IAT Total,Bwd IAT Total,SYN Flag Count,ACK Flag Count,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Label
40112,3,5,26,11601,20,8.666666667,4380,2320.2,289863.3825,199.4415636,5730.285714,10505.26403,11991,39963,0,0,1453.375,8.666666667,2320.2,1
53450,1,5,6,30,6,6.0,6,6.0,673.5266604,112.2544434,10690.0,14536.71282,0,21018,0,1,7.0,6.0,6.0,0
9302777,4,0,24,0,6,6.0,0,0.0,2.579874805,0.429979134,3100925.667,5366630.888,9302777,0,0,1,7.5,6.0,0.0,1
1145185,3,5,26,11607,20,8.666666667,7215,2321.4,10158.18405,6.985770858,163597.8571,432462.7121,621,1145150,0,0,1454.125,8.666666667,2321.4,1
48748,5,2,11601,26,8760,2320.2,20,13.0,238512.3492,143.5956347,8124.666667,12972.01211,48748,148,0,0,1661.0,2320.2,13.0,0
145,2,2,64,96,32,32.0,48,48.0,1103448.276,27586.2069,48.33333333,76.7875858,4,4,0,0,48.0,32.0,48.0,0
34618,3,5,26,11601,20,8.666666667,8760,2320.2,335865.7346,231.0936507,4945.428571,12342.02872,33028,34519,0,0,1453.375,8.666666667,2320.2,1
572,2,0,0,0,0,0.0,0,0.0,0.0,3496.503497,572.0,0.0,572,0,0,1,0.0,0.0,0.0,0
6015838,1,5,6,30,6,6.0,6,6.0,5.984203697,0.997367283,1203167.6,2668276.502,0,6013849,0,1,7.0,6.0,6.0,0
6039799,4,0,24,0,6,6.0,0,0.0,3.973642169,0.662273695,2013266.333,3486212.723,6039799,0,0,1,7.5,6.0,0.0,1
1205234,3,7,26,11607,20,8.666666667,4380,1658.142857,9652.067565,8.297143957,133914.8889,401412.4417,552,1205157,0,0,1163.3,8.666666667,1658.142857,1
1064187,43,61,898,115696,395,20.88372093,4380,1896.655738,109561.5714,97.72718517,10331.91262,37882.97179,1064117,913413,0,0,1121.096154,20.88372093,1896.655738,0
2298971,5,0,30,0,6,6.0,0,0.0,13.04931641,2.174886069,574742.75,1147481.79,2298971,0,0,1,7.2,6.0,0.0,1
9650783,4,0,24,0,6,6.0,0,0.0,2.48684485,0.414474142,3216927.667,5571004.902,9650783,0,0,1,7.5,6.0,0.0,1
99747825,6,9,11607,62,7300,1934.5,20,6.888888889,116.9850069,0.150379219,7124844.643,24600000.0,99700000,99700000,0,1,778.3333333,1934.5,6.888888889,0
217,2,2,64,258,32,32.0,129,129.0,1483870.968,18433.17972,72.33333333,85.42443054,49,1,0,0,88.5,32.0,129.0,0
239,2,2,60,264,30,30.0,132,132.0,1355648.536,16736.40167,79.66666667,95.75663598,3,49,0,0,88.5,30.0,132.0,0
8931277,8,6,56,11601,20,7.0,5840,1933.5,1305.188497,1.567525002,687021.3077,1794134.99,8434389,516447,0,1,833.0714286,7.0,1933.5,1
45110,3,7,26,11601,20,8.666666667,4380,1657.285714,257747.7278,221.680337,5012.222222,10450.33779,30091,45034,0,0,1162.7,8.666666667,1657.285714,1
546982,7,2,11607,26,5840,1658.142857,20,13.0,21267.61027,16.45392353,68372.75,192975.6947,546982,20,0,0,1292.555556,1658.142857,13.0,0
8867775,4,0,24,0,6,6.0,0,0.0,2.706428614,0.451071436,2955925.0,5119808.819,8867775,0,0,1,7.5,6.0,0.0,1
1473727,4,2,11601,26,11595,2900.25,20,13.0,7889.520922,4.071310358,294745.4,655639.457,1473727,334,0,0,1937.833333,2900.25,13.0,0
71277627,8,6,56,11607,20,7.0,4380,1934.5,163.6277818,0.196415069,5482894.385,19500000.0,70600000,722592,0,1,833.5,7.0,1934.5,1
821804,3,5,26,11607,20,8.666666667,10220,2321.4,14155.44339,9.734681262,117400.5714,310359.1937,387,821801,0,0,1454.125,8.666666667,2321.4,1
1791356,3,4,26,11601,20,8.666666667,8760,2900.25,6490.613814,3.907654313,298559.3333,729499.9637,3428,1791220,0,0,1661.0,8.666666667,2900.25,1
5963,2,0,12,0,6,6.0,0,0.0,2012.409861,335.4016435,5963.0,0.0,5963,0,0,1,9.0,6.0,0.0,1
10700836,27,24,8066,3540,3072,298.7407407,420,147.5,1084.588157,4.76598277,214016.72,1512874.053,10700000,10700000,0,0,227.5686275,298.7407407,147.5,0
1496369,3,4,26,11607,20,8.666666667,11595,2901.75,7774.151964,4.677990522,249394.8333,610547.197,655,1496309,0,0,1661.857143,8.666666667,2901.75,1
61233815,41,53,5875,26918,704,143.2926829,1430,507.8867925,535.5374314,1.53509952,658428.1183,6050803.215,61200000,61000000,0,0,348.8617021,143.2926829,507.8867925,0
24647357,4,0,24,0,6,6.0,0,0.0,0.973735237,0.162289206,8215785.667,14200000.0,24600000,0,0,1,7.5,6.0,0.0,1
2487950,4,0,24,0,6,6.0,0,0.0,9.646496111,1.607749352,829316.6667,1433829.963,2487950,0,0,1,7.5,6.0,0.0,1
79498602,8,6,56,11607,20,7.0,4380,1934.5,146.7069823,0.176103726,6115277.077,20500000.0,78300000,1203907,0,1,833.5,7.0,1934.5,1
149,2,2,46,46,23,23.0,23,23.0,617449.6644,26845.63758,49.66666667,79.09698688,4,4,0,0,28.75,23.0,23.0,0
24139,3,5,26,11607,20,8.666666667,8760,2321.4,481917.2294,331.4138945,3448.428571,8694.589311,724,24094,0,0,1454.125,8.666666667,2321.4,1
98984933,8,4,56,11607,20,7.0,11595,2901.75,117.826013,0.121230572,8998630.273,26500000.0,98400000,630629,0,1,972.4166667,7.0,2901.75,1
1155168,3,5,26,11601,20,8.666666667,4380,2320.2,10065.20264,6.925399596,165024.0,432363.8844,9123,1154980,0,0,1453.375,8.666666667,2320.2,1
32138,8,2,11601,26,5840,1450.125,20,13.0,361783.5584,311.1581306,3570.888889,8620.525527,32138,283,0,0,1162.7,1450.125,13.0,0
72579141,7,9,11607,62,4380,1658.142857,20,6.888888889,160.7762208,0.220449013,4838609.4,17300000.0,72600000,71300000,0,1,729.6875,1658.142857,6.888888889,0
91395995,5,9,11613,62,11595,2322.6,20,6.888888889,127.7408272,0.153179579,7030461.154,24400000.0,91400000,90800000,0,1,834.3571429,2322.6,6.888888889,0
118615303,64,64,26827,32704,859,419.171875,1066,511.0,501.8829653,1.079118771,933978.7638,1754888.151,119000000,119000000,1,1,471.796875,419.171875,511.0,0
2048125,4,0,24,0,6,6.0,0,0.0,11.71803479,1.953005798,682708.3333,1181617.867,2048125,0,0,1,7.5,6.0,0.0,1
1174811,3,6,26,11607,20,8.666666667,5840,1934.5,9902.018282,7.660806717,146851.375,414972.1709,599,1174765,0,0,1292.555556,8.666666667,1934.5,1
419319,3,4,686,421,686,228.6666667,421,105.25,2639.994849,16.69373436,69886.5,107605.1285,209163,210651,0,0,158.1428571,228.6666667,105.25,0
5368694,1,5,6,30,6,6.0,6,6.0,6.705541422,1.117590237,1073738.8,2387730.193,0,5368009,0,1,7.0,6.0,6.0,0
648370,3,4,26,11607,20,8.666666667,11595,2901.75,17941.91588,10.79630458,108061.6667,263607.9678,2169,648321,0,0,1661.857143,8.666666667,2901.75,1
3,2,0,37,0,31,18.5,0,0.0,12300000.0,666666.6667,3.0,0.0,3,0,1,1,34.0,18.5,0.0,0
239,2,0,12,0,6,6.0,0,0.0,50209.20502,8368.200837,239.0,0.0,239,0,0,1,9.0,6.0,0.0,0
3,1,1,6,6,6,6.0,6,6.0,4000000.0,666666.6667,3.0,0.0,0,0,0,1,9.0,6.0,6.0,0
8084661,7,8,11607,56,5755,1658.142857,20,7.0,1442.608416,1.855365364,577475.7857,1672116.445,8084661,6205367,0,1,777.9333333,1658.142857,7.0,0
4057958,5,0,30,0,6,6.0,0,0.0,7.392880853,1.232146809,1014489.5,2028314.387,4057958,0,0,1,7.2,6.0,0.0,1
13760,3,6,26,11601,20,8.666666667,4380,1933.5,844985.4651,654.0697674,1720.0,4555.937727,13016,13738,0,0,1291.888889,8.666666667,1933.5,1
11360986,1,6,6,36,6,6.0,6,6.0,3.696862227,0.616143704,1893497.667,4617981.479,0,11300000,0,1,6.857142857,6.0,6.0,0
9429858,5,0,30,0,6,6.0,0,0.0,3.181384068,0.530230678,2357464.5,4713587.024,9429858,0,0,1,7.2,6.0,0.0,1
99080981,8,6,56,11607,20,7.0,5840,1934.5,117.7117937,0.141298561,7621613.923,26300000.0,97200000,1891148,0,1,833.5,7.0,1934.5,1
453,1,1,60,137,60,60.0,137,137.0,434878.5872,4415.011038,453.0,0.0,0,0,0,0,128.5,60.0,137.0,0
4035918,5,0,30,0,6,6.0,0,0.0,7.433253104,1.238875517,1008979.5,2016625.721,4035918,0,0,1,7.2,6.0,0.0,1
92698891,8,5,56,11607,20,7.0,7215,2321.4,125.8159604,0.140239002,7724907.583,25300000.0,92600000,91984,0,1,897.6153846,7.0,2321.4,1
5808013,1,5,6,30,6,6.0,6,6.0,6.198333234,1.033055539,1161602.6,2582134.297,0,5782858,0,1,7.0,6.0,6.0,0
6525846,4,0,24,0,6,6.0,0,0.0,3.677684089,0.612947348,2175282.0,3733081.266,6525846,0,0,1,7.5,6.0,0.0,1
196,2,2,64,204,32,32.0,102,102.0,1367346.939,20408.16327,65.33333333,107.9645003,3,3,0,0,75.0,32.0,102.0,0
30935,2,6,20,11601,20,10.0,5840,1933.5,375658.6391,258.6067561,4419.285714,11248.92717,30008,30854,0,0,1452.625,10.0,1933.5,1
257921,7,3,11607,26,4380,1658.142857,20,8.666666667,45102.95788,38.77156183,28657.88889,85504.75044,257921,790,0,1,1163.3,1658.142857,8.666666667,0
86285588,8,6,56,11601,20,7.0,4380,1933.5,135.0978798,0.162251893,6637352.923,21300000.0,85500000,766977,0,1,833.0714286,7.0,1933.5,1
245038,4,0,24,0,6,6.0,0,0.0,97.94399236,16.32399873,81679.33333,140618.8437,245038,0,0,1,7.5,6.0,0.0,1
30734,2,2,76,418,38,38.0,209,209.0,16073.40405,130.1490206,10244.66667,17739.08702,3,3,0,0,133.0,38.0,209.0,0
3752915,5,0,30,0,6,6.0,0,0.0,7.993786164,1.332297694,938228.75,1872456.081,3752915,0,0,1,7.2,6.0,0.0,1
272974,3,4,26,11601,20,8.666666667,8760,2900.25,42593.80014,25.64346788,45495.66667,101059.6295,21707,272896,0,0,1661.0,8.666666667,2900.25,1
7270771,5,0,30,0,6,6.0,0,0.0,4.126109872,0.687684979,1817692.75,3634060.197,7270771,0,0,1,7.2,6.0,0.0,1
99572628,7,9,11613,62,5840,1659.0,20,6.888888889,117.2510984,0.16068673,6638175.2,23800000.0,99600000,98200000,0,1,730.0625,1659.0,6.888888889,0
187237,2,0,12,0,6,6.0,0,0.0,64.08989676,10.68164946,187237.0,0.0,187237,0,0,1,9.0,6.0,0.0,0
119636442,26,19,2688,4782,429,103.3846154,796,251.6842105,62.43916883,0.376139571,2719010.045,4330666.657,120000000,114000000,0,0,166.0,103.3846154,251.6842105,0
1837113,3,5,26,11607,20,8.666666667,5840,2321.4,6332.217996,4.354658641,262444.7143,693091.0727,2679,1837076,0,0,1454.125,8.666666667,2321.4,1
4,1,1,6,6,6,6.0,6,6.0,3000000.0,500000.0,4.0,0.0,0,0,0,1,9.0,6.0,6.0,1
82233359,8,5,56,11601,20,7.0,4380,2320.2,141.755124,0.158086696,6852779.917,22800000.0,81800000,476695,0,1,897.1538462,7.0,2320.2,1
637077,3,6,26,11601,20,8.666666667,4380,1933.5,18250.54114,14.12702075,79634.625,219458.2169,13976,636952,0,0,1291.888889,8.666666667,1933.5,1
8033022,1,5,6,30,6,6.0,6,6.0,4.481501482,0.746916914,1606604.4,3576284.133,0,8030856,0,1,7.0,6.0,6.0,0
82453902,8,4,56,11607,20,7.0,11595,2901.75,141.4487334,0.145535866,7495809.273,23600000.0,80700000,1739958,0,1,972.4166667,7.0,2901.75,1
3383909,5,0,30,0,6,6.0,0,0.0,8.865486631,1.477581105,845977.25,1690625.231,3383909,0,0,1,7.2,6.0,0.0,1
1548265,3,5,26,11607,20,8.666666667,10135,2321.4,7513.571643,5.167074112,221180.7143,584640.6573,959,1548166,0,0,1454.125,8.666666667,2321.4,1
62996785,5,6,104,239,46,20.8,64,39.83333333,5.444722298,0.174612085,6299678.5,18500000.0,59200000,63000000,1,1,35.36363636,20.8,39.83333333,0
10762405,8,12,6107,4373,3058,763.375,1448,364.4166667,973.7600471,1.858320701,566442.3684,2286671.538,761801,10700000,0,0,524.0,763.375,364.4166667,0
84518871,8,5,56,11601,20,7.0,5840,2320.2,137.9218613,0.153811804,7043239.25,23300000.0,84500000,45192,0,1,897.1538462,7.0,2320.2,1
104,1,4,0,12,0,0.0,6,3.0,115384.6154,48076.92308,26.0,34.28313482,0,74,0,1,2.4,0.0,3.0,0
4387905,5,0,30,0,6,6.0,0,0.0,6.836975732,1.139495955,1096976.25,2193294.548,4387905,0,0,1,7.2,6.0,0.0,1
9085052,1,5,1375,24,1375,1375.0,6,4.8,153.9892122,0.660425499,1817010.4,4046557.27,0,9075763,1,1,462.3333333,1375.0,4.8,0
5603035,4,0,24,0,6,6.0,0,0.0,4.28339284,0.713898807,1867678.333,3234402.811,5603035,0,0,1,7.5,6.0,0.0,1
23875,1,1,47,175,47,47.0,175,175.0,9298.429319,83.76963351,23875.0,0.0,0,0,0,0,134.5,47.0,175.0,0
5432879,4,0,24,0,6,6.0,0,0.0,4.417547308,0.736257885,1810959.667,3134059.984,5432879,0,0,1,7.5,6.0,0.0,1
250,2,2,64,258,32,32.0,129,129.0,1288000.0,16000.0,83.33333333,104.5769254,1,48,0,0,88.5,32.0,129.0,0
8950490,5,0,30,0,6,6.0,0,0.0,3.351771802,0.558628634,2237622.5,4474410.337,8950490,0,0,1,7.2,6.0,0.0,1
1481975,4,0,24,0,6,6.0,0,0.0,16.19460517,2.699100862,493991.6667,854687.8544,1481975,0,0,1,7.5,6.0,0.0,1
39532338,7,7,447,1779,417,63.85714286,1767,254.1428571,56.30833168,0.354140451,3040949.077,4729151.671,30100000,39500000,0,0,159.0,63.85714286,254.1428571,0
7967788,4,0,24,0,6,6.0,0,0.0,3.012128335,0.502021389,2655929.333,4599340.28,7967788,0,0,1,7.5,6.0,0.0,1
78336816,8,6,56,11601,20,7.0,4380,1933.5,148.8061501,0.178715459,6025908.923,21700000.0,78300000,30018,0,1,833.0714286,7.0,1933.5,1
1815407,3,5,26,11607,20,8.666666667,7215,2321.4,6407.929462,4.406725324,259343.8571,684886.0022,2637,1815358,0,0,1454.125,8.666666667,2321.4,1
1254729,3,5,26,11601,20,8.666666667,7215,2320.2,9266.542815,6.375878775,179247.0,470499.8458,8172,1254658,0,0,1453.375,8.666666667,2320.2,1
3272210,5,0,30,0,6,6.0,0,0.0,9.168115738,1.52801929,818052.5,1635421.667,3272210,0,0,1,7.2,6.0,0.0,1
1863048,5,0,30,0,6,6.0,0,0.0,16.1026447,2.683774116,465762.0,930202.4669,1863048,0,0,1,7.2,6.0,0.0,1
8833142,1,5,6,30,6,6.0,6,6.0,4.075559976,0.679259996,1766628.4,3941445.162,0,8824769,0,1,7.0,6.0,6.0,0
1794228,7,2,11607,26,5840,1658.142857,20,13.0,6483.568421,5.016084912,224278.5,633986.919,1794228,3,0,0,1292.555556,1658.142857,13.0,0
7947173,4,0,24,0,6,6.0,0,0.0,3.019941808,0.503323635,2649057.667,4587698.852,7947173,0,0,1,7.5,6.0,0.0,1
1672335,6,2,11607,26,10135,1934.5,20,13.0,6956.142161,4.783730532,238905.0,631620.69,1672335,1,0,0,1454.125,1934.5,13.0,0
217,2,2,64,258,32,32.0,129,129.0,1483870.968,18433.17972,72.33333333,85.42443054,1,49,0,0,88.5,32.0,129.0,0
65638,1,1,76,142,76,76.0,142,142.0,3321.246839,30.47015448,65638.0,0.0,0,0,0,0,147.0,76.0,142.0,0
983949,3,6,26,11607,20,8.666666667,4380,1934.5,11822.76724,9.146815536,122993.625,347458.7512,891,983899,0,0,1292.555556,8.666666667,1934.5,1
180337,1,5,6,30,6,6.0,6,6.0,199.6262553,33.27104255,36067.4,67619.97851,0,162039,0,1,7.0,6.0,6.0,0
60003,2,2,82,338,41,41.0,169,169.0,6999.650017,66.6633335,20001.0,34636.68603,3,4,0,0,115.25,41.0,169.0,0
156,2,2,330,330,165,165.0,165,165.0,4230769.231,25641.02564,52.0,51.11751168,3,48,0,0,206.25,165.0,165.0,0
52079,3,5,26,11601,20,8.666666667,4380,2320.2,223256.975,153.6127806,7439.857143,14843.62391,11039,51988,0,0,1453.375,8.666666667,2320.2,1
198,2,2,66,164,33,33.0,82,82.0,1161616.162,20202.0202,66.0,112.5833025,1,1,0,0,65.75,33.0,82.0,0
855861,3,5,26,11607,20,8.666666667,10135,2321.4,13592.16041,9.347312239,122265.8571,323120.4412,607,855817,0,0,1454.125,8.666666667,2321.4,1
336021,4,2,156,246,39,39.0,123,123.0,1196.353799,17.85602686,67204.2,133811.4661,30622,3,0,0,73.5,39.0,123.0,0
5734176,5,0,30,0,6,6.0,0,0.0,5.231789188,0.871964865,1433544.0,2866426.038,5734176,0,0,1,7.2,6.0,0.0,1
671666,3,4,26,11601,20,8.666666667,10135,2900.25,17310.68716,10.42184657,111944.3333,259848.552,29582,671441,0,0,1661.0,8.666666667,2900.25,1
29872,3,5,26,11601,20,8.666666667,7300,2320.2,389227.3701,267.8093198,4267.428571,8443.389384,6467,29823,0,0,1453.375,8.666666667,2320.2,1
4,2,0,37,0,31,18.5,0,0.0,9250000.0,500000.0,4.0,0.0,4,0,1,1,34.0,18.5,0.0,0
1658249,4,0,24,0,6,6.0,0,0.0,14.47309783,2.412182971,552749.6667,956970.4845,1658249,0,0,1,7.5,6.0,0.0,1
723426,3,5,26,11607,20,8.666666667,10135,2321.4,16080.42841,11.05849112,103346.5714,272981.4051,708,723410,0,0,1454.125,8.666666667,2321.4,1
38095,3,6,26,11601,20,8.666666667,4380,1933.5,305210.6576,236.2514766,4761.875,12240.73104,35040,38025,0,0,1291.888889,8.666666667,1933.5,1
559411,3,6,26,11607,20,8.666666667,4380,1934.5,20795.08626,16.08835007,69926.375,197352.2659,889,559344,0,0,1292.555556,8.666666667,1934.5,1
12118685,5,0,30,0,6,6.0,0,0.0,2.475516114,0.412586019,3029671.25,6059334.5,12100000,0,0,1,7.2,6.0,0.0,1
209912,1,1,45,61,45,45.0,61,61.0,504.9735127,9.527802127,209912.0,0.0,0,0,0,0,75.5,45.0,61.0,0
827580,1,7,6,42,6,6.0,6,6.0,58.000435,9.666739167,118225.7143,300318.7587,0,804013,0,1,6.75,6.0,6.0,0
1125012,4,0,24,0,6,6.0,0,0.0,21.33310578,3.55551763,375004.0,648643.6981,1125012,0,0,1,7.5,6.0,0.0,1
136831,3,6,26,11607,20,8.666666667,5840,1934.5,85017.28409,65.77456863,17103.875,48014.10159,768,136783,0,0,1292.555556,8.666666667,1934.5,1
71251885,6,9,11613,62,7300,1935.5,20,6.888888889,163.8553141,0.210520746,5089420.357,18300000.0,71300000,70200000,0,1,778.7333333,1935.5,6.888888889,0
111,1,1,6,6,6,6.0,6,6.0,108108.1081,18018.01802,111.0,0.0,0,0,0,1,9.0,6.0,6.0,0
13,1,1,6,6,6,6.0,6,6.0,923076.9231,153846.1538,13.0,0.0,0,0,0,1,9.0,6.0,6.0,0
116689792,25,22,1087,5809,369,43.48,1448,264.0454545,59.09685742,0.402777305,2536734.609,4355948.301,117000000,113000000,0,0,146.7234043,43.48,264.0454545,0
8554722,1,6,1375,30,1375,1375.0,6,5.0,164.2367806,0.81826154,1425787.0,3480375.794,0,8541784,1,1,397.1428571,1375.0,5.0,0
7520130,1,5,6,30,6,6.0,6,6.0,4.787151286,0.797858548,1504026.0,3346249.125,0,7498802,0,1,7.0,6.0,6.0,0
23836,4,2,140,200,35,35.0,100,100.0,14264.13828,251.7200873,4767.2,8193.235545,18931,3,0,0,62.5,35.0,100.0,0
14659,6,2,11601,26,8760,1933.5,20,13.0,793164.6088,545.7398185,2094.142857,2892.652153,14659,3699,0,0,1453.375,1933.5,13.0,0
1817193,3,5,26,11607,20,8.666666667,7215,2321.4,6401.631527,4.402394242,259599.0,686321.1604,941,1817177,0,0,1454.125,8.666666667,2321.4,1
102056353,5,9,12976,56,10135,2595.2,20,6.222222222,127.6941574,0.137179113,7850488.692,26800000.0,102000000,101000000,1,1,1029.071429,2595.2,6.222222222,0
5847149,1,6,6,36,6,6.0,6,6.0,7.182987812,1.197164635,974524.8333,2379750.377,0,5842895,0,1,6.857142857,6.0,6.0,0
1726387,3,4,26,11601,20,8.666666667,8760,2900.25,6734.874625,4.054710792,287731.1667,697023.26,15660,1726376,0,0,1661.0,8.666666667,2900.25,1
158,2,2,70,178,35,35.0,89,89.0,1569620.253,25316.4557,52.66666667,86.02519011,3,3,0,0,70.75,35.0,89.0,0
5417903,5,0,30,0,6,6.0,0,0.0,5.537197694,0.922866282,1354475.75,2706944.956,5417903,0,0,1,7.2,6.0,0.0,1
10280904,5,0,30,0,6,6.0,0,0.0,2.918031333,0.486338555,2570226.0,5139320.674,10300000,0,0,1,7.2,6.0,0.0,1
1266577,3,4,26,11607,20,8.666666667,11595,2901.75,9184.597541,5.526707022,211096.1667,516720.3272,678,1266533,0,0,1661.857143,8.666666667,2901.75,1
6032839,4,0,24,0,6,6.0,0,0.0,3.978226503,0.663037751,2010946.333,3483057.757,6032839,0,0,1,7.5,6.0,0.0,1
12085647,4,0,24,0,6,6.0,0,0.0,1.985826659,0.33097111,4028549.0,6977649.817,12100000,0,0,1,7.5,6.0,0.0,1
72722573,8,4,56,11601,20,7.0,8760,2900.25,160.2941084,0.165010663,6611143.0,19300000.0,72700000,19349,0,1,971.9166667,7.0,2900.25,1
103864,1,1,6,6,6,6.0,6,6.0,115.5357005,19.25595009,103864.0,0.0,0,0,0,1,9.0,6.0,6.0,0
116167794,16,15,514,2504,430,32.125,1460,166.9333333,25.9796618,0.266855373,3872259.8,4850704.352,116000000,111000000,0,0,97.35483871,32.125,166.9333333,0
75989,3,6,26,11607,20,8.666666667,5840,1934.5,153087.9469,118.438195,9498.625,26486.91179,737,75941,0,0,1292.555556,8.666666667,1934.5,1
10109751,5,0,30,0,6,6.0,0,0.0,2.967432136,0.494572023,2527437.75,5052880.899,10100000,0,0,1,7.2,6.0,0.0,1
98639907,8,6,56,11601,20,7.0,5840,1933.5,118.1773215,0.141930385,7587685.154,24900000.0,98000000,599634,0,1,833.0714286,7.0,1933.5,1
4709920,16,19,1704,14111,725,106.5,1460,742.6842105,3357.806502,7.431124096,138527.0588,515735.7195,1792121,4678009,0,0,451.8571429,106.5,742.6842105,0
10654702,5,0,30,0,6,6.0,0,0.0,2.815658289,0.469276381,2663675.5,5323368.773,10700000,0,0,1,7.2,6.0,0.0,1
26608,3,4,26,11601,20,8.666666667,8760,2900.25,436973.8425,263.0787733,4434.666667,9084.725481,3250,26543,0,0,1661.0,8.666666667,2900.25,1
3436929,4,0,24,0,6,6.0,0,0.0,6.982978118,1.163829686,1145643.0,1979097.234,3436929,0,0,1,7.5,6.0,0.0,1
33222,3,7,26,11607,20,8.666666667,4380,1658.142857,350159.5328,301.0053579,3691.333333,10248.62763,31018,33208,0,0,1163.3,8.666666667,1658.142857,1
6034327,5,0,30,0,6,6.0,0,0.0,4.971556894,0.828592816,1508581.75,3016826.839,6034327,0,0,1,7.2,6.0,0.0,1
520195,3,5,26,11607,20,8.666666667,8675,2321.4,22362.76781,15.37884832,74313.57143,196140.8907,844,520136,0,0,1454.125,8.666666667,2321.4,1
1745513,3,5,26,11607,20,8.666666667,7215,2321.4,6664.516391,4.583179845,249359.0,658717.8331,2053,1745498,0,0,1454.125,8.666666667,2321.4,1
71621,3,6,26,11601,20,8.666666667,7300,1933.5,162340.6543,125.661468,8952.625,18864.09174,18221,71514,0,0,1291.888889,8.666666667,1933.5,1
47310,2,2,80,206,40,40.0,103,103.0,6045.233566,84.5487212,15770.0,27309.24508,3,3,0,0,81.5,40.0,103.0,0
8399,13,11,5772,958,1684,444.0,210,87.09090909,801285.8674,2857.483034,365.173913,1004.551354,8399,8342,0,0,280.4166667,444.0,87.09090909,0
39621,3,7,26,11601,20,8.666666667,4380,1657.285714,293455.4908,252.3914086,4402.333333,8413.755419,22989,39570,0,0,1162.7,8.666666667,1657.285714,1
803510,3,5,26,11607,20,8.666666667,7215,2321.4,14477.72896,9.956316661,114787.1429,303327.0109,657,803464,0,0,1454.125,8.666666667,2321.4,1
98102529,8,5,56,11601,20,7.0,7300,2320.2,118.8246635,0.132514423,8175210.75,27600000.0,97800000,284236,0,1,897.1538462,7.0,2320.2,1
97909000,8,5,56,11607,20,7.0,5840,2321.4,119.1208163,0.132776354,8159083.333,26300000.0,97800000,78070,0,1,897.6153846,7.0,2321.4,1
1051985,5,0,30,0,6,6.0,0,0.0,28.51751688,4.752919481,262996.25,525325.3767,1051985,0,0,1,7.2,6.0,0.0,1
1383,2,0,0,0,0,0.0,0,0.0,0.0,1446.131598,1383.0,0.0,1383,0,0,1,0.0,0.0,0.0,0
60964,2,2,62,222,31,31.0,111,111.0,4658.486976,65.61249262,20321.33333,35193.25172,1,4,0,0,78.75,31.0,111.0,0
1145671,7,2,11607,26,4380,1658.142857,20,13.0,10153.87489,7.855658387,143208.875,404537.9694,1145671,49,0,0,1292.555556,1658.142857,13.0,0
81874874,8,4,56,11601,20,7.0,10220,2900.25,142.3757916,0.146565111,7443170.364,20600000.0,80600000,1281132,0,1,971.9166667,7.0,2900.25,1
72355554,8,4,56,11601,20,7.0,8760,2900.25,161.1071902,0.165847669,6577777.636,19900000.0,72400000,27566,0,1,971.9166667,7.0,2900.25,1
10159818,4,0,24,0,6,6.0,0,0.0,2.36224704,0.39370784,3386606.0,5864899.859,10200000,0,0,1,7.5,6.0,0.0,1
20939,3,4,26,11601,20,8.666666667,8760,2900.25,555279.6218,334.304408,3489.833333,6215.649167,4980,20811,0,0,1661.0,8.666666667,2900.25,1
4040033,5,0,30,0,6,6.0,0,0.0,7.425681919,1.237613653,1010008.25,2020013.167,4040033,0,0,1,7.2,6.0,0.0,1
2087988,5,0,30,0,6,6.0,0,0.0,14.36789867,2.394649778,521997.0,1043300.675,2087988,0,0,1,7.2,6.0,0.0,1
10843445,4,0,24,0,6,6.0,0,0.0,2.213318738,0.368886456,3614481.667,6259594.688,10800000,0,0,1,7.5,6.0,0.0,1
4024741,1,5,6,30,6,6.0,6,6.0,8.944674949,1.490779158,804948.2,1791119.784,0,4014925,0,1,7.0,6.0,6.0,0
32061,3,6,26,11601,20,8.666666667,5840,1933.5,362652.4438,280.7148872,4007.625,10904.38036,31080,31972,0,0,1291.888889,8.666666667,1933.5,1
81488364,5,9,11613,62,11595,2322.6,20,6.888888889,143.2719891,0.17180367,6268335.692,21000000.0,81500000,80200000,0,1,834.3571429,2322.6,6.888888889,0
81420,3,5,26,11601,20,8.666666667,5840,2320.2,142802.7512,98.25595677,11631.42857,24047.27817,15797,81357,0,0,1453.375,8.666666667,2320.2,1
82714656,5,9,11607,62,8675,2321.4,20,6.888888889,141.0753615,0.169256583,6362665.846,21700000.0,82700000,81300000,0,1,833.9285714,2321.4,6.888888889,0
183,2,2,82,114,41,41.0,57,57.0,1071038.251,21857.9235,61.0,64.49030935,4,48,0,0,59.25,41.0,57.0,0
73573584,6,9,12982,56,10135,2163.666667,20,6.222222222,177.2103422,0.203877522,5255256.0,16500000.0,73600000,73000000,1,1,960.8666667,2163.666667,6.222222222,0
9812520,1,6,6,36,6,6.0,6,6.0,4.280246053,0.713374342,1635420.0,3992957.609,0,9798827,0,1,6.857142857,6.0,6.0,0
